crdb_phy	pisquare	41	mutual_fund_name_2	STRING		Mutual Fund Name 2	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Mutual Fund Name 2	Text								
crdb_phy	pisquare	42	industry_sector_level_2	STRING		Industry Sector Level 2	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Industry Sector Level 2	Text								
crdb_phy	pisquare	43	industry_sector_level_3	STRING		Industry Sector Level 3	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Industry Sector Level 3	Text								
crdb_phy	pisquare	44	shareholder_exposure	STRING		Shareholder Exposure	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Shareholder Exposure	Text								
crdb_phy	pisquare	45	instrument_bloomberg	STRING		Instrument Bloomberg	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Instrument Bloomberg	Text								
crdb_phy	pisquare	46	guarantor_s_name	STRING		Guarantor's Name	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Guarantor's Name	Text								
crdb_phy	pisquare	47	collateral_type	STRING		Collateral Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Collateral Type	Text								
crdb_phy	pisquare	48	bloomberg_type_of_fund	STRING		Bloomberg Type of Fund	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Bloomberg Type of Fund	Text								
crdb_phy	pisquare	49	nature_of_holding	STRING		Nature of Holding	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Nature of Holding	Text								
crdb_phy	pisquare	50	repo_strategy	STRING		Repo _ Strategy	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Repo _ Strategy	Text								
crdb_phy	pisquare	51	total_number_of_shares	DECIMAL(38,10)		Total Number of Shares	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Total Number of Shares	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	52	voting_rights	DECIMAL(38,10)		Voting Rights	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Voting Rights	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	53	asset_manager	STRING		Asset Manager	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Asset Manager	Text								
crdb_phy	pisquare	54	currency_of_cotation	STRING		Currency of Cotation	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Currency of Cotation	Text			ISO Code					
crdb_phy	pisquare	55	physical_underlying_assets_code	STRING		Physical _ Underlying Assets Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Physical _ Underlying Assets Code	Text			PHY or CDS 					
crdb_phy	pisquare	56	is_index_linked	STRING		Is Index Linked	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Is Index Linked	Text			Y or N					
crdb_phy	pisquare	57	coupon_type	STRING		Coupon Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Coupon Type	Text								
crdb_phy	pisquare	58	index_floater	STRING		Index Floater	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Index Floater	Text								
crdb_phy	pisquare	59	margin_floater	DECIMAL(38,10)		Margin Floater	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Margin Floater	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	60	coupon_frequency	DECIMAL(38,10)		Coupon Frequency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Coupon Frequency	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	61	convertible	STRING		Convertible	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Convertible	Text			Y or N					
crdb_phy	pisquare	62	optionality	STRING		Optionality	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Optionality	Text								
crdb_phy	pisquare	63	next_option_date	STRING		Next Option Date	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Next Option Date	Text								
crdb_phy	pisquare	64	next_option_price	DECIMAL(38,10)		Next Option Price	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Next Option Price	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	65	issue_date	TIMESTAMP	yyyymmdd	Issue Date	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issue Date	Date			yyyyMMdd					
crdb_phy	pisquare	66	is_perpetual	STRING		Is Perpetual	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Is Perpetual	Text			Y or N					
crdb_phy	pisquare	67	is_subordinated	STRING		Is Subordinated	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Is Subordinated	Text			Y or N					
crdb_phy	pisquare	68	seniority	STRING		Seniority	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Seniority	Text								
crdb_phy	pisquare	69	maturity_category	STRING		Maturity Category	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Maturity Category	Text								
crdb_phy	pisquare	70	maturity	STRING		Maturity	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Maturity	Text			yyyyMMdd					
crdb_phy	pisquare	71	vintage	BIGINT		Vintage	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Vintage	Integer								
crdb_phy	pisquare	72	weighted_average_life	STRING		Weighted average life	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Weighted average life	Text			yyyyMMdd					
crdb_phy	pisquare	73	abs_class	STRING		ABS class	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	ABS class	Text								
crdb_phy	pisquare	74	abs_type	STRING		ABS Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	ABS Type	Text								
crdb_phy	pisquare	75	scheduled_payment_date	STRING		Scheduled Payment Date	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Scheduled Payment Date	Text			yyyyMMdd					
crdb_phy	pisquare	76	next_coupon_date	STRING		Next Coupon Date	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Next Coupon Date	Text			yyyyMMdd					
crdb_phy	pisquare	77	dividend_coupon	DECIMAL(38,10)		Dividend_Coupon	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Dividend_Coupon	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	78	divident_payment_currency	STRING		Divident Payment Currency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Divident Payment Currency	Text			ISO Code					
crdb_phy	pisquare	79	financial_data_origin	STRING		Financial Data Origin	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Financial Data Origin	Text								
crdb_phy	pisquare	80	axa_instrument_level_2	STRING		Axa Instrument Level 2	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Axa Instrument Level 2	Text								
crdb_phy	pisquare	81	alternative_investment_style	STRING		Alternative Investment Style	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Alternative Investment Style	Text								
crdb_phy	pisquare	82	alternative_investment_region	STRING		Alternative Investment Region	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Alternative Investment Region	Text								
crdb_phy	pisquare	83	upload_origin	STRING		Upload Origin	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Upload Origin	Text								
crdb_phy	pisquare	84	issuer_outlook_s_p	STRING		Issuer Outlook S&P	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Outlook S&P	Text								
crdb_phy	pisquare	85	issuer_outlook_moody	STRING		Issuer Outlook Moody	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Outlook Moody	Text								
crdb_phy	pisquare	86	issuer_outlook_fitch	STRING		Issuer Outlook Fitch	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer Outlook Fitch	Text								
crdb_phy	pisquare	87	pool_factor	DECIMAL(38,10)		Pool Factor	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Pool Factor	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	88	dali_id	STRING		Dali ID	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Dali ID	Text								
crdb_phy	pisquare	89	is_domestic_govies	STRING		Is Domestic Govies	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Is Domestic Govies	Text			Y or N					
crdb_phy	pisquare	90	gct_rating	STRING		GCT Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	GCT Rating	Text			AXA rating list					
crdb_phy	pisquare	91	notional	DECIMAL(38,10)		Notional	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Notional	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	92	unit_price_clean	DECIMAL(38,10)		Unit Price Clean	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Unit Price Clean	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	93	loan_to_value	DECIMAL(38,10)		Loan to value	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Loan to value	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	94	probability_of_default	DECIMAL(38,10)		Probability of default	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Probability of default	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	95	local_agency	STRING		Local Agency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Local Agency	Text			AXA rating list					
crdb_phy	pisquare	96	local_rating	STRING		Local Rating	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Local Rating	Text			AXA rating list					
crdb_phy	pisquare	97	net_of_pb_tax	DECIMAL(38,10)		Net of PB & Tax	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Net of PB & Tax	Number			10 decimal char, 38 before separator, not spaces beween char, uses point separator					
crdb_phy	pisquare	98	securitization_type	STRING		Securitization Type	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Securitization Type	Text								
crdb_phy	pisquare	99	notional_deflation_protected	STRING		Notional Deflation Protected	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Notional Deflation Protected	Text			Yes or No					
crdb_phy	pisquare	100	first_sink_date	STRING		First Sink Date	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	First Sink Date	Text			None or dd_mm_yy					
crdb_phy	pisquare	101	sink_frequency	BIGINT		Sink Frequency	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Sink Frequency	Integer								
crdb_phy	pisquare	102	issuer_gct_code	STRING		Issuer GCT Code	crdb	C-pisquare-crdb	RPT_PHY_yyyymm.csv	Issuer GCT Code	Text								
