shp_md_ysasatacc_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysasatacc_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSASATACC_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2	T-pisquare-master		SHIP - Master Data	MD	Asset Alternative Account	A	ZIASDE020	YSASATACC_ATTR	7	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysasatacc_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysasatacc_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysasatacc_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSASATACC_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2	T-pisquare-master		SHIP - Master Data	MD	Asset Alternative Account	T	ZITSDE020	YSASATACC_TEXT	7	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysasatacc_text	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysasstmng_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysasstmng_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSASSTMNG_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_2_YSASSTMNG_TEXT_20140807_152631.csv	SHIP - Master Data	MD	Asset Manager Code	T	ZITSDE021	YSASSTMNG_TEXT	5	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysasstmng_text	hadoop fs -moveFromLocal SHP_MD_2_YSASSTMNG_TEXT_20140807_152631.csv /group/pisquare/raw/master
shp_md_ysatrasid_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysatrasid_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSATRASID_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2	T-pisquare-master		SHIP - Master Data	MD	ATRAS ID	A	ZIASDE022	YSATRASID_ATTR	5	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysatrasid_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysatrasid_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysatrasid_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSATRASID_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	ATRAS ID	T	ZITSDE022	YSATRASID_TEXT	5	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysatrasid_text	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysbpartnr_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysbpartnr_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSBPARTNR_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSBPARTNR_ATTR_20140807_152600.csv	SHIP - Master Data	MD	Risk Partner	A	ZIASDE001	YSBPARTNR_ATTR	51	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysbpartnr_attr	hadoop fs -moveFromLocal SHP_MD_1_YSBPARTNR_ATTR_20140807_152600.csv /group/pisquare/raw/master
shp_md_ysbpartnr_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysbpartnr_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSBPARTNR_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSBPARTNR_TEXT_20140807_152320.csv	SHIP - Master Data	MD	Risk Partner	T	ZITSDE001	YSBPARTNR_TEXT	51	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysbpartnr_text	hadoop fs -moveFromLocal SHP_MD_1_YSBPARTNR_TEXT_20140807_152320.csv /group/pisquare/raw/master
shp_md_ysfinantr_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysfinantr_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSFINANTR_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSFINANTR_ATTR_20140807_152311.csv	SHIP - Master Data	MD	Financial Transaction	A	ZIASDE002	YSFINANTR_ATTR	190	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysfinantr_attr	hadoop fs -moveFromLocal SHP_MD_1_YSFINANTR_ATTR_20140807_152311.csv /group/pisquare/raw/master
shp_md_ysfinantr_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysfinantr_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSFINANTR_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSFINANTR_TEXT_20140807_152304.csv	SHIP - Master Data	MD	Financial Transaction	T	ZITSDE002	YSFINANTR_TEXT	190	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysfinantr_text	hadoop fs -moveFromLocal SHP_MD_1_YSFINANTR_TEXT_20140807_152304.csv /group/pisquare/raw/master
shp_md_ysflotp_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysflotp_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSFLOTP_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_2_YSFLOTP_ATTR_20140807_152629.csv	SHIP - Master Data	MD	Flow Type	A	ZIASDE024	YSFLOTP_ATTR	4	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysflotp_attr	hadoop fs -moveFromLocal SHP_MD_2_YSFLOTP_ATTR_20140807_152629.csv /group/pisquare/raw/master
shp_md_ysflotp_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysflotp_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSFLOTP_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_2_YSFLOTP_TEXT_20140807_152638.csv	SHIP - Master Data	MD	Flow Type	T	ZITSDE024	YSFLOTP_TEXT	4	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysflotp_text	hadoop fs -moveFromLocal SHP_MD_2_YSFLOTP_TEXT_20140807_152638.csv /group/pisquare/raw/master
shp_md_yshouseb_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yshouseb_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSHOUSEB_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	House Bank	A	ZIASDE047	YSHOUSEB_ATTR	4	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yshouseb_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_yshouseb_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yshouseb_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSHOUSEB_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	House Bank	T	ZITSDE047	YSHOUSEB_TEXT	4	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yshouseb_text	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_yshouseba_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yshouseba_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSHOUSEBA_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	House Bank Account ID	A	ZIASDE025	YSHOUSEBA_ATTR	9	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yshouseba_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysngacc_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysngacc_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_3_YSNGACC_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	OD	F	no	no		pisquare	1.1	2	T-pisquare-master		SHIP - Master Data	MD	Non GAAP Acc.	T	ZITSDE027	YSNGACC_TEXT	4	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysngacc_text	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_yspositi1_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yspositi1_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSPOSITI1_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSPOSITI1_ATTR_20140807_152316.csv	SHIP - Master Data	MD	Position Indicator 1	A	ZIASDE004	YSPOSITI1_ATTR	31	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yspositi1_attr	hadoop fs -moveFromLocal SHP_MD_1_YSPOSITI1_ATTR_20140807_152316.csv /group/pisquare/raw/master
shp_md_yspositi1_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yspositi1_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSPOSITI1_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSPOSITI1_TEXT_20140807_152317.csv	SHIP - Master Data	MD	Position Indicator 1	T	ZITSDE004	YSPOSITI1_TEXT	31	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yspositi1_text	hadoop fs -moveFromLocal SHP_MD_1_YSPOSITI1_TEXT_20140807_152317.csv /group/pisquare/raw/master
shp_md_yspositi2_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yspositi2_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSPOSITI2_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_2_YSPOSITI2_ATTR_20140807_152633.csv	SHIP - Master Data	MD	Position Indicator 2	A	ZIASDE005	YSPOSITI2_ATTR	3	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yspositi2_attr	hadoop fs -moveFromLocal SHP_MD_2_YSPOSITI2_ATTR_20140807_152633.csv /group/pisquare/raw/master
shp_md_yspositi2_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yspositi2_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSPOSITI2_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_2_YSPOSITI2_TEXT_20140807_152645.csv	SHIP - Master Data	MD	Position Indicator 2	T	ZITSDE005	YSPOSITI2_TEXT	3	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yspositi2_text	hadoop fs -moveFromLocal SHP_MD_2_YSPOSITI2_TEXT_20140807_152645.csv /group/pisquare/raw/master
shp_md_ysprdtyp_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysprdtyp_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_3_YSPRDTYP_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	OD	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_3_YSPRDTYP_TEXT_20140807_152722.csv	SHIP - Master Data	MD	Product Type	T	ZITSDE048	YSPRDTYP_TEXT	5	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysprdtyp_text	hadoop fs -moveFromLocal SHP_MD_3_YSPRDTYP_TEXT_20140807_152722.csv /group/pisquare/raw/master
shp_md_ysproduct_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysproduct_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSPRODUCT_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSPRODUCT_ATTR_20140807_152350.csv	SHIP - Master Data	MD	Product	A	ZIASDE007	YSPRODUCT_ATTR	286	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysproduct_attr	hadoop fs -moveFromLocal SHP_MD_1_YSPRODUCT_ATTR_20140807_152350.csv /group/pisquare/raw/master
shp_md_ysproduct_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysproduct_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSPRODUCT_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSPRODUCT_TEXT_20140807_152313.csv	SHIP - Master Data	MD	Product	T	ZITSDE007	YSPRODUCT_TEXT	286	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysproduct_text	hadoop fs -moveFromLocal SHP_MD_1_YSPRODUCT_TEXT_20140807_152313.csv /group/pisquare/raw/master
shp_md_ysprsrc_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysprsrc_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSPRSRC_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	Price Source	A	ZIASDE049	YSPRSRC_ATTR	2	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysprsrc_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_ysprsrc_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_ysprsrc_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_YSPRSRC_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	Price Source	T	ZITSDE049	YSPRSRC_TEXT	2	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_ysprsrc_text	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_yssecftd_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yssecftd_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSSECFTD_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSSECFTD_ATTR_20140807_152325.csv	SHIP - Master Data	MD	Securities & Futures ID Nr	A	ZIASDE006	YSSECFTD_ATTR	190	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yssecftd_attr	hadoop fs -moveFromLocal SHP_MD_1_YSSECFTD_ATTR_20140807_152325.csv /group/pisquare/raw/master
shp_md_yssecftd_text	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yssecftd_text	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSSECFTD_TEXT_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	1	T-pisquare-master	SHP_MD_1_YSSECFTD_TEXT_20140807_152310.csv	SHIP - Master Data	MD	Securities & Futures ID Nr	T	ZITSDE006	YSSECFTD_TEXT	190	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yssecftd_text	hadoop fs -moveFromLocal SHP_MD_1_YSSECFTD_TEXT_20140807_152310.csv /group/pisquare/raw/master
shp_md_yssrprod_attr	/group/pisquare/raw/master	/group/pisquare/data/shp_md_yssrprod_attr	/yyyy/mm/dd/hhmmss	master	SHP_MD_1_YSSRPROD_ATTR_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	D	F	no	no		pisquare	1.1	2	T-pisquare-master		SHIP - Master Data	MD	SR Product	A	?	YSSRPROD_ATTR	52	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_yssrprod_attr	hadoop fs -moveFromLocal  /group/pisquare/raw/master
shp_md_zsdeso06	/group/pisquare/raw/master	/group/pisquare/data/shp_md_zsdeso06	/yyyy/mm/dd/hhmmss	master	SHP_MD_2_ZSDESO06_yyyymmdd_hhmmss.CSV	UTF-8	|	\n	W	F	no	no		pisquare	1.1	2C	T-pisquare-master		SHIP - Master Data	MD	G/L Account Hierarchy		ZODSDE006	ZSDESO06	12	hadoop fs -mkdir /group/pisquare/raw/master	hadoop fs -mkdir /group/pisquare/data/shp_md_zsdeso06	hadoop fs -moveFromLocal  /group/pisquare/raw/master
