ab_trades	pisquare	45	is_perpetual	STRING		IS PERPETUAL	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	IS PERPETUAL	String									1.3							
ab_trades	pisquare	46	is_step_up	STRING		IS STEP UP	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	IS STEP UP	String									1.3							
ab_trades	pisquare	47	redemption_type	STRING		REDEMPTION TYPE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	REDEMPTION TYPE	String									1.3							
ab_trades	pisquare	48	is_callable	STRING		IS CALLABLE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	IS CALLABLE	String									1.3							
ab_trades	pisquare	49	is_subordinated	STRING		IS SUBORDINATED	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	IS SUBORDINATED	String									1.3							
ab_trades	pisquare	50	fund_strategy	STRING		FUND STRATEGY	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	FUND STRATEGY	String									1.3							
ab_trades	pisquare	51	collateral_type	STRING		COLLATERAL TYPE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	COLLATERAL TYPE	String									1.3							
ab_trades	pisquare	52	issuer_ultimate_parent_bloomberg_id	STRING		ISSUER ULTIMATE PARENT BLOOMBERG ID	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	ISSUER ULTIMATE PARENT BLOOMBERG ID	String									1.3							
ab_trades	pisquare	53	third_party_external_bloomberg_issuer_number	STRING		THIRD PARTY EXTERNAL BLOOMBERG ISSUER NUMBER	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	THIRD PARTY EXTERNAL BLOOMBERG ISSUER NUMBER	String									1.3							
ab_trades	pisquare	54	issuer_third_party_ultimate_parent_company_code	STRING		Issuer/Third Party ULTIMATE PARENT COMPANY CODE	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Issuer/Third Party ULTIMATE PARENT COMPANY CODE	String									1.3							
ab_trades	pisquare	55	issuer_third_party_ultimate_parent_company_name	STRING		Issuer/Third Party ULTIMATE PARENT COMPANY NAME	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Issuer/Third Party ULTIMATE PARENT COMPANY NAME	String									1.3							
ab_trades	pisquare	56	s_p_long_term_rating_issuer_third_party	STRING		S&P long term rating Issuer/Third Party	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	S&P long term rating Issuer/Third Party	String									1.3							
ab_trades	pisquare	57	moodys_long_term_rating_issuer_third_party	STRING		Moody's long term rating  Issuer/Third Party	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Moody's long term rating  Issuer/Third Party	String									1.3							
ab_trades	pisquare	58	fitch_long_term_rating_issuer_third_party	STRING		Fitch long term rating  Issuer/Third Party	manual	C-pisquare-manual	MNL_AB_Trades_yyyymmdd_hhmmss.csv	Fitch long term rating  Issuer/Third Party	String									1.3							
activity_ccode	pisquare	0	company_code	STRING			manual	C-pisquare-manual	MNL_activity_ccode_yyyymmdd_hhmmss.csv											2.1							
activity_ccode	pisquare	1	company_code_name	STRING			manual	C-pisquare-manual	MNL_activity_ccode_yyyymmdd_hhmmss.csv											2.1							
activity_ccode	pisquare	2	activity_ccode	STRING			manual	C-pisquare-manual	MNL_activity_ccode_yyyymmdd_hhmmss.csv											2.1							
activity_ccode	pisquare	3	isin	STRING			manual	C-pisquare-manual	MNL_activity_ccode_yyyymmdd_hhmmss.csv											2.1							
activity_profit_center	pisquare	0	profit_center	STRING			manual	C-pisquare-manual	MNL_activity_profit_center_yyyymmdd_hhmmss.csv											2.1							
activity_profit_center	pisquare	1	profit_center_name	STRING			manual	C-pisquare-manual	MNL_activity_profit_center_yyyymmdd_hhmmss.csv											2.1							
activity_profit_center	pisquare	2	activity_profit_center	STRING			manual	C-pisquare-manual	MNL_activity_profit_center_yyyymmdd_hhmmss.csv											2.1							
activity_ptf_type	pisquare	0	portfolio_type_of_portfolio_key	BIGINT			manual	C-pisquare-manual	MNL_activity_ptf_type_yyyymmdd_hhmmss.csv											2.1							
activity_ptf_type	pisquare	1	portfolio_type_of_portfolio_long_name	STRING			manual	C-pisquare-manual	MNL_activity_ptf_type_yyyymmdd_hhmmss.csv											2.1							
activity_ptf_type	pisquare	2	activity_ptf_type	STRING			manual	C-pisquare-manual	MNL_activity_ptf_type_yyyymmdd_hhmmss.csv											2.1							
activity_split	pisquare	0	company_code	STRING			manual	C-pisquare-manual	MNL_activity_split_yyyymmdd_hhmmss.csv											2.1							
activity_split	pisquare	1	company_code_name	STRING			manual	C-pisquare-manual	MNL_activity_split_yyyymmdd_hhmmss.csv											2.1							
activity_split	pisquare	2	activity_split	STRING			manual	C-pisquare-manual	MNL_activity_split_yyyymmdd_hhmmss.csv											2.1							
activity_split	pisquare	3	split_ratio	DECIMAL(10,6)			manual	C-pisquare-manual	MNL_activity_split_yyyymmdd_hhmmss.csv											2.1							
aggregated_ip_be	pisquare	0	area	STRING		Area	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Area	String									1.3							
aggregated_ip_be	pisquare	1	region	STRING		Region	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Region	String									1.3							
aggregated_ip_be	pisquare	2	activity	STRING		Activity	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Activity	String									1.3							
aggregated_ip_be	pisquare	3	entity	STRING		Entity	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Entity	String									1.3							
